id,date,price,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,yr_renovated,zipcode,lat,long
3959400345,20150311T000000,589500,4,1.5,1.5,0,4,8,1929,0,98108,47.5655,-122.315
3971701990,20140812T000000,400000,4,1.75,2,0,4,7,1977,0,98155,47.7681,-122.311
686530170,20141022T000000,458000,3,2.25,1,0,3,8,1977,0,98052,47.6647,-122.149
808300470,20141202T000000,436000,4,2.5,2,0,3,7,2002,0,98019,47.7243,-121.957
7129303180,20141002T000000,310000,3,2,1,0,5,6,1950,0,98118,47.5181,-122.257
8944460290,20141023T000000,398000,5,2.5,2,0,3,9,2006,0,98030,47.3801,-122.185
2128000050,20140815T000000,625000,4,2.25,1,0,5,8,1977,0,98033,47.697,-122.169
4139910170,20141216T000000,1.01E+06,5,3.25,2,0,3,12,1990,0,98006,47.5465,-122.122
8122100235,20150413T000000,435000,2,1,1,0,4,6,1940,0,98126,47.5378,-122.375
1117000050,20150313T000000,250000,3,2.25,1,0,3,7,1961,0,98003,47.3478,-122.298
5361700020,20150317T000000,430000,3,1.5,1,0,3,7,1961,0,98133,47.7725,-122.349
1315300095,20140812T000000,790000,4,3.5,2,0,3,9,2014,0,98136,47.5371,-122.388
5093300280,20140709T000000,1.68E+06,5,5.25,2,0,5,9,1952,1998,98040,47.5858,-122.247
3438503214,20150407T000000,250000,4,2.75,1,0,3,7,1992,0,98106,47.539,-122.356
2346800461,20140613T000000,1.12E+06,5,1.5,2,0,4,8,1954,0,98136,47.5144,-122.393
1826049408,20150427T000000,383900,3,1.5,1,0,4,7,1965,0,98133,47.7471,-122.337
5468780020,20150326T000000,330000,4,2.5,2,0,3,8,2004,0,98042,47.35,-122.139
1126059091,20140915T000000,624000,3,2.5,1,0,4,7,1975,0,98072,47.7531,-122.14
3010300415,20150211T000000,383000,5,2,1,0,4,8,1951,0,98116,47.5672,-122.39
619079016,20140602T000000,687000,4,3.25,2,0,4,9,1993,0,98022,47.1593,-121.957
3449800010,20150309T000000,558000,4,3.25,2,0,3,9,1997,0,98056,47.5153,-122.178
1231000500,20140905T000000,275000,3,2,2,0,3,7,1971,0,98118,47.5558,-122.27
4191500130,20140728T000000,687500,5,2.75,1,0,4,7,1963,0,98033,47.692,-122.166
104550660,20140728T000000,275000,3,2.5,2,0,3,7,1989,0,98023,47.3065,-122.358
1769600066,20141211T000000,700000,3,3.5,2,0,3,8,1971,2011,98146,47.5051,-122.381
3762900020,20140624T000000,342500,2,1.75,1,0,3,7,1982,0,98034,47.7078,-122.234
1626069253,20140506T000000,483500,4,2.5,2,0,3,8,1995,0,98077,47.74,-122.048
3904100089,20140801T000000,190000,3,1.75,1,0,4,6,1912,0,98118,47.5336,-122.278
3904100089,20150318T000000,300000,3,1.75,1,0,4,6,1912,0,98118,47.5336,-122.278
1797500780,20140521T000000,540000,3,2,2,0,3,8,2007,0,98115,47.6743,-122.316
7614100080,20150211T000000,140000,3,1.75,2,0,3,7,1981,0,98042,47.3563,-122.149
87000006,20150413T000000,275000,4,1.75,1,0,4,7,1959,0,98055,47.4552,-122.202
8074200185,20140825T000000,370000,3,2.75,1,0,4,7,1958,0,98056,47.4923,-122.178
9310300185,20150325T000000,227000,2,1,1,0,4,7,1937,0,98133,47.7407,-122.347
1433100010,20150128T000000,312000,4,1,1,0,4,7,1962,0,98058,47.4586,-122.175
7129302555,20141003T000000,260000,2,1,1.5,0,3,6,1918,0,98118,47.5159,-122.258
809002705,20140710T000000,797000,3,2.5,2,0,3,9,1907,2011,98109,47.6375,-122.354
3026079005,20141017T000000,640000,6,2,1.5,0,3,6,1948,0,98019,47.7158,-121.966
2413910050,20150213T000000,605000,4,1.75,1,0,3,7,1976,0,98053,47.6728,-122.061
8078550190,20150302T000000,329950,3,2.25,1,0,3,7,1987,0,98031,47.403,-122.175
2225079030,20141212T000000,180000,2,1,1.5,0,3,5,1946,0,98014,47.63,-121.9
2019200480,20140813T000000,220000,3,2.25,1,0,3,7,1985,0,98003,47.2725,-122.3
9274202005,20140702T000000,723000,4,2.25,1.5,0,3,8,1928,0,98116,47.5904,-122.389
3834500170,20150116T000000,375000,3,1.75,1,0,4,7,1928,0,98125,47.7218,-122.299
1223039242,20150126T000000,388000,3,1.75,1,0,4,7,1962,0,98146,47.4977,-122.358
7657600005,20141031T000000,249950,5,2,1,0,4,6,1944,0,98178,47.4953,-122.238
8963300005,20141106T000000,390000,5,1.75,1,0,4,7,1965,0,98133,47.7577,-122.358
2287000280,20140917T000000,705000,4,1.75,1,0,4,8,1959,0,98040,47.552,-122.219
686300420,20140623T000000,590000,4,2.5,1.5,0,4,8,1966,0,98008,47.626,-122.12
9335400005,20141010T000000,292000,4,1.75,1,0,3,7,1952,0,98166,47.4629,-122.356
2321059093,20140805T000000,506000,3,2.5,1,0,3,8,1990,0,98092,47.2984,-122.144
7732410380,20140604T000000,907500,4,2.5,2,0,4,9,1987,0,98007,47.6599,-122.146
3625049088,20140702T000000,2.27E+06,4,3.25,1,0,4,9,1954,0,98039,47.6155,-122.238
13001795,20141014T000000,319500,4,2.75,1.5,0,4,7,1907,0,98108,47.523,-122.332
1604602195,20150223T000000,265000,5,1.75,1,0,3,6,1913,0,98118,47.5677,-122.29
1003400250,20140605T000000,237000,3,1,1,0,3,7,1954,0,98188,47.4363,-122.286
42000006,20140910T000000,235000,5,1,1.5,0,5,6,1966,0,98168,47.4702,-122.281
1193000380,20150330T000000,740000,4,2.25,1.5,0,3,8,1928,0,98199,47.6464,-122.391
6300500545,20140709T000000,359000,3,1.5,1,0,3,7,1978,0,98133,47.7035,-122.34
538000190,20150213T000000,334950,4,2.5,2,0,3,7,1999,0,98038,47.3533,-122.023
2826049091,20140929T000000,259950,2,1,1,0,3,6,1947,0,98125,47.7159,-122.305
6147650170,20140514T000000,253000,4,2.5,2,0,3,7,2006,0,98042,47.3848,-122.1
3630030500,20140612T000000,561000,3,2.25,2,0,3,8,2004,0,98029,47.5498,-121.997
6844701680,20150325T000000,455000,2,1.5,1,0,3,7,1941,0,98115,47.6914,-122.288
9542000275,20150406T000000,675000,4,2.5,1,0,3,8,1968,0,98005,47.6001,-122.176
1423600020,20140626T000000,267000,3,1.5,1,0,3,7,1967,2014,98058,47.4551,-122.175
8944460170,20141106T000000,368000,4,2.5,2,0,3,9,2006,0,98030,47.3799,-122.184
6431000005,20141123T000000,599995,3,1,1.5,0,5,7,1928,0,98103,47.6888,-122.347
3755000020,20140917T000000,342500,3,1,1,0,4,7,1966,0,98034,47.7268,-122.229
1503200050,20141118T000000,252000,4,1.75,1,0,4,8,1974,0,98023,47.3215,-122.369
2599000130,20140716T000000,247200,3,1,1,0,4,7,1961,0,98092,47.2894,-122.188
871001980,20140506T000000,910000,3,3.5,2,0,3,9,1954,2004,98199,47.651,-122.409
1774000170,20150105T000000,419950,4,1.75,1,0,3,8,1969,0,98072,47.7482,-122.083
8945300290,20150226T000000,160000,3,1,1,0,4,6,1966,0,98023,47.3056,-122.368
9433000480,20140922T000000,799950,4,3.5,3,0,3,9,2014,0,98052,47.7103,-122.109
6672920050,20140617T000000,400000,3,2.25,2,0,3,7,1986,0,98019,47.7267,-121.966
7893805650,20140505T000000,210000,5,2,1,0,3,6,1956,0,98198,47.4136,-122.333
7893805650,20150313T000000,475000,5,2,1,0,3,6,1956,0,98198,47.4136,-122.333
9542830480,20150504T000000,355900,3,2.5,2,0,3,7,2008,0,98038,47.3655,-122.017
3824100364,20150120T000000,420000,3,2.25,1,0,3,7,1977,0,98028,47.7728,-122.25
9542850290,20140825T000000,710000,4,2.5,1,0,4,9,1977,0,98005,47.5916,-122.166
5726500130,20150407T000000,518000,4,1.75,1,0,3,7,1974,0,98075,47.5952,-122.053
1862400285,20141016T000000,375000,3,1,1,0,3,6,1937,0,98117,47.6969,-122.368
6123600285,20141107T000000,185000,3,1.5,1,0,3,6,1953,0,98148,47.4238,-122.332
6838000170,20140829T000000,402000,3,2.5,2,0,3,7,1986,0,98052,47.6801,-122.161
2922069134,20140829T000000,585000,3,1.75,1,0,3,7,1976,0,98042,47.3694,-122.065
2767603165,20150122T000000,500000,4,2,2,0,4,7,1910,0,98107,47.6728,-122.379
1118001835,20141223T000000,1.72E+06,4,2.5,2,0,4,10,1927,0,98112,47.6325,-122.29
4030100290,20141001T000000,1.68E+06,5,3.5,3,1,3,11,1998,0,98155,47.7561,-122.271
9828702335,20150212T000000,570000,2,2,2,0,3,8,2014,0,98112,47.6205,-122.3
8141200080,20140814T000000,680000,8,2.75,2,0,4,7,1901,0,98112,47.6241,-122.305
9407101850,20141209T000000,345000,3,2.25,2,0,4,7,1979,0,98045,47.4492,-121.78
9542830050,20150422T000000,355000,4,2.5,2,0,3,7,2010,0,98038,47.3658,-122.019
4038300010,20140922T000000,390000,3,1.5,1,0,4,7,1959,0,98007,47.6133,-122.133
1898700050,20150428T000000,128000,3,1,1,0,3,7,1969,0,98023,47.3201,-122.398
826000480,20140826T000000,448500,3,1.75,2,0,4,7,1912,0,98136,47.5457,-122.383
6163901150,20141109T000000,346000,3,1.75,1.5,0,4,6,1953,0,98155,47.754,-122.321
3956900480,20140903T000000,779000,3,1.75,1,0,3,8,1941,0,98199,47.65,-122.415
3824100020,20150203T000000,335000,3,1.75,1,0,3,7,1948,1976,98028,47.7728,-122.258
5026900235,20140911T000000,1.85E+06,4,3.25,2,0,5,9,1914,0,98122,47.616,-122.282
1330850130,20150218T000000,799990,3,2.5,2,0,3,10,1994,0,98053,47.6455,-122.04
1726059134,20141010T000000,1.08E+06,3,2.5,2,0,3,11,2001,0,98011,47.7409,-122.198
2767604551,20140822T000000,371000,2,1.5,3,0,3,8,2000,0,98107,47.6711,-122.377
7424600020,20141027T000000,620000,4,2.5,1,0,5,7,1967,0,98033,47.6856,-122.168
8731000010,20140515T000000,343000,4,1.75,1,0,3,7,1960,0,98146,47.5045,-122.369
5104200380,20141014T000000,265000,3,1,1,0,5,6,1969,0,98059,47.4772,-122.144
1311030430,20140804T000000,1.00E+06,5,2.5,2,0,3,11,1998,0,98074,47.63,-122.011
3585900190,20141006T000000,825000,3,2.5,1,0,3,8,1955,2015,98177,47.7611,-122.372
98020630,20150414T000000,889000,4,3.5,2,0,3,10,2004,0,98075,47.5805,-121.97
3826500470,20150415T000000,305000,3,2.25,1,0,4,8,1977,0,98030,47.3801,-122.166
5422560660,20141030T000000,407000,2,2.5,2,0,4,8,1976,0,98052,47.6655,-122.13
267000130,20140603T000000,613000,5,2.5,1,0,4,7,1967,0,98008,47.626,-122.104
6117502230,20141201T000000,1.64E+06,3,3.5,2,1,3,12,1975,1990,98166,47.4418,-122.354
2402100675,20150210T000000,645000,3,3.75,2,0,5,7,1910,0,98103,47.6873,-122.332
1624059224,20140618T000000,1.16E+06,4,3.5,2,0,3,10,2005,0,98006,47.5703,-122.165
3811000250,20140929T000000,610000,3,2.25,2,0,3,8,1980,0,98053,47.6645,-122.068
8029520250,20150318T000000,450000,3,2.5,2,0,3,10,1994,0,98023,47.3076,-122.397
3438501150,20140728T000000,300000,3,2,1,0,5,6,1947,0,98106,47.5483,-122.36
3582900280,20140606T000000,1.12E+06,5,2.75,1,0,5,9,1963,0,98028,47.7424,-122.263
3521069142,20150224T000000,418200,3,2.5,2,0,3,9,1992,0,98022,47.2704,-122.013
646910020,20140828T000000,250000,3,2.5,2,0,3,7,2004,0,98055,47.4328,-122.196
1026069134,20140825T000000,619000,3,2.5,2,0,3,9,2002,0,98077,47.7614,-122.026
5230000020,20140630T000000,500000,4,3,3,0,3,7,1979,2014,98059,47.5116,-122.144
1442740010,20141107T000000,465000,4,2.5,2,0,3,8,1986,0,98038,47.3714,-122.059
7937600010,20141212T000000,322000,4,1,1,0,3,7,1942,0,98058,47.4442,-122.081
1545801410,20150128T000000,276900,3,2.5,2,0,3,7,1989,0,98038,47.3617,-122.054
1235700073,20150318T000000,660000,3,2.25,1,0,4,7,1990,0,98033,47.6965,-122.197
7806450050,20141029T000000,480000,3,2.5,2,0,3,9,1990,0,98058,47.4665,-122.122
3250500103,20150408T000000,925000,3,1.75,1,0,3,7,1951,0,98004,47.6272,-122.208
2624300080,20140724T000000,825000,3,3,1,0,3,9,1979,0,98008,47.5814,-122.122
7568700525,20150318T000000,326000,2,1,1,0,3,6,1940,0,98155,47.7376,-122.322
7683800010,20150421T000000,205000,3,1,1,0,4,7,1959,0,98003,47.3352,-122.297
3089000005,20140724T000000,150000,2,1,1.5,0,1,4,1950,0,98023,47.2959,-122.377
9510970010,20150429T000000,593567,3,2.5,2,0,3,9,2005,0,98052,47.6658,-122.084
9560800290,20140814T000000,440000,3,2.5,2,0,3,8,1987,0,98072,47.7571,-122.141
1385100050,20140716T000000,751000,3,2.5,2,0,3,10,1992,0,98075,47.588,-122.079
3294700101,20140909T000000,295000,2,1.75,1.5,0,4,6,1925,0,98055,47.4727,-122.2
8021700725,20140904T000000,422500,3,2,2,0,3,7,1988,0,98103,47.6923,-122.332
4038200480,20141201T000000,480000,3,1,1,0,4,7,1959,0,98008,47.6112,-122.128
3630180380,20140725T000000,890900,4,2.5,2,0,3,9,2006,0,98027,47.5416,-121.998
2782100280,20140529T000000,672500,4,2.75,2,0,3,9,2000,0,98075,47.5965,-122.038
3797002575,20141010T000000,605000,4,1.5,1,0,4,7,1926,0,98103,47.6835,-122.347
9315600050,20150317T000000,1.68E+06,5,3.25,1,0,5,9,1963,0,98004,47.6291,-122.226
1939110080,20140926T000000,565000,4,2.5,2,0,3,9,1987,0,98074,47.6269,-122.03
5423030380,20150506T000000,725000,4,1.75,1,0,3,8,1979,0,98027,47.5634,-122.087
5693501100,20140731T000000,640000,3,3,3,0,3,8,2006,0,98103,47.6604,-122.352
1612500170,20150226T000000,253750,4,1,1.5,0,3,6,1939,0,98030,47.3846,-122.226
6116500290,20140714T000000,799950,6,2.75,1,0,4,9,1958,0,98166,47.4488,-122.356
2450000275,20140716T000000,595000,4,1.5,1,0,4,7,1959,0,98004,47.5807,-122.196
2194100050,20140929T000000,850000,4,2.5,2,0,3,9,1977,0,98040,47.567,-122.212
3782760280,20141002T000000,366000,3,2.5,2,0,3,8,2009,0,98019,47.7344,-121.965
4320200020,20140922T000000,715000,4,3,2,0,4,8,1922,0,98136,47.5374,-122.39
2944500420,20141211T000000,300000,4,2.5,2,0,3,8,1992,0,98023,47.2944,-122.371
3616600231,20140603T000000,960000,4,3,2,0,3,10,1981,0,98177,47.7234,-122.372
6758700050,20150401T000000,812000,3,2,2,0,5,8,1913,0,98103,47.6762,-122.354
2545900050,20140509T000000,234950,3,1,1,0,3,6,1977,0,98010,47.3422,-122.053
8824900050,20140612T000000,656500,4,2,1,0,4,7,1919,0,98115,47.6756,-122.305
6300000213,20140703T000000,255000,2,1.5,2,0,3,7,1995,0,98133,47.7081,-122.342
2211700290,20141204T000000,538000,3,2.75,1,0,5,7,1960,0,98006,47.565,-122.116
739500050,20140701T000000,260000,3,2.25,1,0,4,7,1961,0,98031,47.412,-122.195
6190500380,20141027T000000,546200,3,2.5,2,0,3,9,1998,0,98028,47.738,-122.235
5129000006,20150419T000000,280500,3,1,1,0,3,7,1952,0,98108,47.5387,-122.294
2112700280,20140811T000000,295000,3,1.75,1,0,4,7,1979,0,98106,47.5329,-122.354
9828702895,20141022T000000,700000,4,1.75,1.5,0,3,7,1900,0,98112,47.6209,-122.302
2026059181,20141120T000000,560000,3,2,1,0,3,9,1992,0,98034,47.7296,-122.199
3295610080,20150401T000000,912000,4,2.75,2,0,3,10,1997,0,98075,47.5651,-122.034
1474000050,20140508T000000,437000,3,1.75,1,0,4,7,1976,0,98052,47.6844,-122.111
2896400170,20150316T000000,447000,3,2.5,2,0,3,7,2003,0,98072,47.7631,-122.149
3342103281,20141020T000000,500000,4,1,1,0,4,6,1913,0,98056,47.5175,-122.201
7172200080,20150319T000000,508300,3,1,1,0,3,7,1930,0,98115,47.6844,-122.306
5209200010,20140731T000000,485000,3,1.5,1,0,3,7,1962,0,98125,47.7045,-122.281
6744700427,20140507T000000,540000,7,5.75,2,0,3,8,1948,1984,98155,47.7393,-122.289
1328310440,20140916T000000,356000,3,2.25,2,0,3,8,1977,0,98058,47.4419,-122.133
2710600080,20140825T000000,525000,4,2,1,0,4,7,1949,0,98115,47.6765,-122.287
8651611980,20150324T000000,962800,4,2.75,2,0,3,10,1999,0,98074,47.6378,-122.066
1541700010,20141001T000000,315000,4,2.5,2,0,3,8,2003,0,98031,47.3918,-122.185
477000019,20140620T000000,525000,3,2.25,3,0,3,8,2001,0,98107,47.6722,-122.391
8165501700,20150430T000000,325000,2,2.25,2,0,3,8,2007,0,98106,47.5398,-122.369
9534400010,20150423T000000,965800,4,1.75,1,0,4,8,1966,0,98004,47.6304,-122.205
7577700185,20140709T000000,550000,4,1,1.5,0,4,7,1924,0,98116,47.5694,-122.385
257000263,20141021T000000,182200,4,1,1.5,0,3,6,1929,0,98168,47.4939,-122.3
8638500020,20140911T000000,315000,3,1,1.5,0,3,7,1958,0,98106,47.5389,-122.353
452001310,20140825T000000,500000,2,1,1,0,4,7,1900,0,98107,47.6755,-122.367
7852000500,20140702T000000,480000,5,2.5,2,0,3,7,1998,0,98065,47.5381,-121.872
4219401236,20140520T000000,1.69E+06,3,1.75,1,0,5,9,1957,0,98105,47.6569,-122.273
1622069127,20141118T000000,525000,5,3.25,2,0,4,9,1989,0,98038,47.3984,-122.055
2644300005,20150412T000000,407500,4,2.5,2,0,3,7,1988,0,98133,47.7776,-122.352
3211260290,20150309T000000,443000,4,3,2,0,3,9,1987,0,98092,47.3067,-122.116
3625500130,20140530T000000,1.26E+06,4,2.5,2,0,4,9,1966,0,98040,47.5309,-122.224
6819100380,20140830T000000,642000,3,1,1,0,3,7,1924,0,98109,47.6461,-122.356
8562600500,20150109T000000,520000,3,1.75,1,0,3,8,1964,0,98052,47.6707,-122.156
9279200280,20140623T000000,750000,3,2,1.5,0,4,8,1941,0,98116,47.5845,-122.395
6788201440,20150407T000000,855000,5,1.5,1.5,0,3,8,1929,0,98112,47.6401,-122.303
2624089026,20141002T000000,275000,4,1,1.5,0,4,5,1934,0,98065,47.5372,-121.744
8698600080,20140910T000000,265000,5,2.75,1.5,0,5,7,1911,0,98002,47.3072,-122.221
425069136,20150410T000000,894400,3,2.5,2,0,3,10,1991,0,98053,47.6854,-122.048
5528600050,20150211T000000,546000,2,1,1,0,4,6,1948,0,98027,47.5321,-122.034
8682290660,20141126T000000,699950,2,2.5,1,0,3,8,2007,0,98053,47.7243,-122.032
1839920050,20150414T000000,435000,3,2,1,0,4,7,1969,0,98034,47.7247,-122.181
6624010010,20150506T000000,259500,4,1.5,1,0,4,7,1970,0,98031,47.4179,-122.181
9406590010,20141029T000000,359950,4,3.25,2,0,3,9,2007,0,98038,47.3833,-122.037
3575305362,20141215T000000,517000,3,1.75,1,0,3,7,1976,2009,98074,47.617,-122.058
8835900010,20140804T000000,579000,3,1,1,0,3,8,1948,0,98118,47.5509,-122.261
7199000290,20140905T000000,525000,4,2,1.5,0,3,7,1967,0,98052,47.6899,-122.122
6669150280,20150414T000000,320000,4,2.5,1,0,3,7,1978,0,98031,47.4068,-122.175
2619600010,20140513T000000,635000,4,1.75,1,0,4,8,1969,0,98007,47.6196,-122.139
2314300420,20140916T000000,400000,4,2.5,2,0,3,8,1998,0,98058,47.4644,-122.151
9512500380,20141010T000000,455000,3,1.75,1,0,4,7,1968,0,98052,47.6711,-122.148
8653600050,20150225T000000,572000,3,1.75,1.5,0,5,6,1908,0,98074,47.6144,-122.067
4045900020,20150413T000000,650000,2,1.5,1,0,4,8,1956,0,98072,47.7608,-122.118
1311800130,20150123T000000,162500,3,1.5,1,0,3,7,1967,0,98001,47.3369,-122.275
9542890010,20141113T000000,400000,2,2.5,2,0,3,8,2008,0,98052,47.6858,-122.102
4027700795,20150318T000000,268300,3,1,1,0,3,7,1968,0,98028,47.77,-122.264
7013200280,20140702T000000,989000,6,4.5,3,0,3,9,1919,2004,98119,47.6404,-122.361
2460700430,20140627T000000,342000,3,1.75,1,0,3,7,1981,0,98058,47.4627,-122.168
6147650280,20150325T000000,315000,4,2.5,2,0,3,7,2006,0,98042,47.3837,-122.099
3574800010,20150428T000000,485000,4,2.75,1,0,3,7,1979,0,98034,47.733,-122.22
8731981640,20141204T000000,277500,4,2.5,1,0,3,8,1976,0,98023,47.3165,-122.386
1525069134,20150312T000000,1.30E+06,4,3.5,2,0,3,11,1998,0,98053,47.6587,-122.022
2824069180,20140806T000000,385000,4,1.75,1.5,0,4,6,1912,0,98027,47.5312,-122.04
751000080,20141117T000000,426000,2,1,1,0,3,7,1947,0,98125,47.7092,-122.291
2044500213,20140617T000000,310000,4,2,1.5,0,3,7,1956,0,98125,47.7155,-122.315
2044500213,20150126T000000,449000,4,2,1.5,0,3,7,1956,0,98125,47.7155,-122.315
1703400470,20141219T000000,375000,2,1,1,0,4,7,1919,0,98118,47.5589,-122.29
7363600185,20150330T000000,1.19E+06,3,2.25,1,0,3,10,1976,0,98115,47.6915,-122.273
3904901300,20150414T000000,468000,3,2.25,2,0,3,7,1985,0,98029,47.5674,-122.019
7548300425,20150403T000000,336000,1,1,2,0,3,7,2000,0,98144,47.5883,-122.311
4123830480,20140610T000000,392000,4,2.75,2,0,3,8,1990,0,98038,47.3701,-122.041
9477000280,20140807T000000,412500,4,2.25,1,0,3,7,1977,0,98034,47.7336,-122.19
8567450080,20150325T000000,545000,4,2.5,2,0,3,8,2001,0,98019,47.7394,-121.965
7129304540,20141220T000000,133000,5,2,1.5,0,3,6,1947,0,98118,47.5192,-122.266
7129304540,20150514T000000,440000,5,2,1.5,0,3,6,1947,0,98118,47.5192,-122.266
2250000010,20141205T000000,294450,4,2.25,1,0,3,7,1961,0,98155,47.7565,-122.305
5162100660,20140826T000000,335000,4,2.5,2,0,3,8,1987,0,98003,47.343,-122.316
4140500050,20140908T000000,362000,3,1,1,0,4,7,1956,0,98028,47.7641,-122.265
2129700525,20141028T000000,322000,3,1.75,1,0,3,6,1977,0,98019,47.725,-121.967
4337000275,20150317T000000,230500,2,1,1,0,3,6,1943,0,98166,47.4793,-122.336
3942900010,20150305T000000,380000,4,2,1,0,3,7,1950,0,98108,47.5472,-122.3
8699100321,20140611T000000,292000,4,2.75,2,0,3,8,2006,0,98002,47.3046,-122.222
7686203180,20140812T000000,172500,3,1,1,0,4,6,1954,0,98198,47.4206,-122.316
1193000480,20140724T000000,784000,4,2.75,1.5,0,4,8,1947,0,98199,47.6467,-122.394
1234000630,20141002T000000,525000,4,2.75,1,0,3,7,1942,0,98033,47.6557,-122.197
8562750250,20140704T000000,600000,3,2.5,2,0,3,8,2003,0,98027,47.5391,-122.069
5088500170,20141027T000000,435000,3,2.5,2,0,3,9,1989,0,98038,47.371,-122.055
1061500630,20150205T000000,359900,5,2.75,1.5,0,4,7,1965,0,98056,47.4999,-122.165
8073000491,20141211T000000,700000,4,1.75,1,1,3,7,1957,0,98178,47.5121,-122.248
3277801448,20150312T000000,280000,3,2,2,0,3,7,2009,0,98126,47.5434,-122.375
1656600280,20141002T000000,655000,4,2.5,2,0,3,9,1997,0,98059,47.4898,-122.127
4139420190,20150512T000000,2.48E+06,4,5,1,0,3,12,1992,0,98006,47.5515,-122.113
5360200052,20150224T000000,499950,3,2.5,2,0,3,9,2001,0,98023,47.2978,-122.376
7234601025,20140805T000000,540000,3,2.5,2,0,3,8,2008,0,98122,47.6148,-122.309
8001470480,20150306T000000,970000,4,2.75,2,0,3,11,2002,0,98074,47.6286,-122.064
2597670470,20140813T000000,330000,4,2.5,1,0,4,8,1989,0,98058,47.4252,-122.163
7199330130,20140703T000000,474000,3,1.75,2,0,3,7,1978,0,98052,47.6971,-122.13
4039700080,20150317T000000,670000,4,1.75,1,0,4,9,1968,0,98008,47.6158,-122.108
5317100780,20140512T000000,1.30E+06,4,3.25,2,0,3,9,1918,0,98112,47.6264,-122.283
2597450250,20140730T000000,1.16E+06,4,2.5,2,0,4,10,1985,0,98006,47.5517,-122.147
2472920680,20150112T000000,440000,4,2.5,2,0,3,9,1988,0,98058,47.439,-122.152
7436300170,20140728T000000,411000,2,2.5,2,0,3,9,1997,0,98033,47.6897,-122.175
3964400470,20140725T000000,500000,3,1.5,1.5,0,3,7,1928,0,98144,47.5733,-122.312
7351200050,20141218T000000,1.34E+06,4,1.75,1.5,1,3,7,1934,1958,98125,47.7308,-122.282
1377800277,20141215T000000,696000,6,3.25,2,0,4,8,1977,0,98199,47.6464,-122.401
3862400050,20140506T000000,465000,3,2.25,1,0,4,8,1967,0,98155,47.7651,-122.277
7199310170,20140616T000000,518000,4,2.5,1,0,4,7,1976,0,98052,47.6927,-122.124
8039900086,20140509T000000,251000,3,1.75,1,0,3,7,1962,0,98045,47.4887,-121.784
1137600190,20150430T000000,255000,3,2,1,0,3,7,1978,0,98030,47.3787,-122.169
1566100130,20140820T000000,319000,2,1,1,0,4,6,1924,0,98115,47.7,-122.3
9547205610,20140929T000000,719000,4,2.75,1.5,0,5,7,1926,0,98115,47.6826,-122.311
5608000190,20140714T000000,1.52E+06,5,3.5,2,0,3,11,1996,0,98027,47.5542,-122.097
3295450050,20150109T000000,322000,4,2.5,2,0,3,7,2000,0,98056,47.5066,-122.175
3751602249,20150305T000000,205000,4,1,1,0,4,7,1970,0,98001,47.2845,-122.267
7889600190,20150113T000000,229000,3,1,1,0,3,7,1956,0,98146,47.4936,-122.337
217700050,20141030T000000,395000,3,2.25,1,0,3,8,1960,0,98133,47.7774,-122.35
7943000020,20150326T000000,183000,2,1,1,0,4,7,1980,0,98003,47.3205,-122.33
7199310290,20140905T000000,583500,3,1.75,1,0,4,7,1978,0,98052,47.6928,-122.125
192700080,20150213T000000,312000,3,2.5,1,0,5,6,1917,0,98022,47.2032,-121.964
23520380,20140909T000000,539000,3,1.75,1,0,4,7,1978,0,98052,47.6989,-122.12
8961950050,20150320T000000,409000,4,2.75,2,0,4,8,2002,0,98001,47.3157,-122.251
3300701365,20140528T000000,510250,3,1.75,1,0,3,7,1951,0,98117,47.6913,-122.381
871000170,20141202T000000,535000,2,2,1,0,3,7,1952,0,98199,47.652,-122.404
9407150250,20140924T000000,280000,3,2.5,2,0,3,7,1996,0,98038,47.3673,-122.017
7789000235,20150409T000000,286000,3,1,1,0,3,7,1958,0,98056,47.5104,-122.166
8587400050,20150325T000000,710000,3,2.75,1,0,4,7,1968,0,98116,47.5619,-122.4
5100401315,20140709T000000,395000,2,1,1,0,4,7,1940,0,98115,47.6915,-122.321
2634500005,20140908T000000,237500,2,1,1,0,3,6,1949,0,98155,47.7389,-122.324
6332000050,20150121T000000,464000,3,2,1,0,5,7,1912,0,98126,47.5452,-122.379
2126049265,20141021T000000,495000,3,1.75,1,0,3,8,1968,0,98125,47.7218,-122.306
7950304095,20150217T000000,257500,1,1,1,0,4,6,1916,0,98118,47.5621,-122.283
587550010,20150116T000000,570000,4,3.5,1,0,3,10,1999,0,98023,47.3245,-122.38
1402630190,20141111T000000,362000,3,2.5,2,0,3,8,1986,0,98058,47.439,-122.135
2402100895,20140625T000000,640000,33,1.75,1,0,5,7,1947,0,98103,47.6878,-122.331
3750604417,20140526T000000,172500,3,1,1,0,3,7,1972,0,98001,47.2629,-122.275
9547202890,20150120T000000,596000,2,1,1,0,3,7,1910,1975,98115,47.6809,-122.311
2600110250,20150430T000000,840000,4,2.5,1,0,4,8,1980,0,98006,47.5505,-122.152
7403200050,20141113T000000,1.60E+06,3,2.25,1,1,3,10,1980,0,98028,47.7434,-122.263
9528104360,20140912T000000,435000,2,1.5,3,0,3,7,2001,0,98115,47.6774,-122.325
2634500050,20140910T000000,251000,2,1,1,0,3,6,1949,0,98155,47.7389,-122.326
